trace_id	source_kind	source_id	source_path	source_anchor	source_sha256	source_summary	p2_decision	p3_catalog_class	p3_evidence_refs	p3_plan_target	open_boundary	trace_status
P3T-FILE-F055	FILE	F055	project-governance/current/p2/01-file-universe.tsv	row:F055	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	docs/soc_field_matrix.csv	INTERNAL_ONLY/REUSE_WITH_FIXES/HISTORICAL_EVIDENCE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F056	FILE	F056	project-governance/current/p2/01-file-universe.tsv	row:F056	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	docs/soc_rate_limit.courses_stress.json	INTERNAL_ONLY/REUSE_WITH_FIXES/HISTORICAL_EVIDENCE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F057	FILE	F057	project-governance/current/p2/01-file-universe.tsv	row:F057	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	docs/soc_rate_limit.courses_stress2.json	INTERNAL_ONLY/REUSE_WITH_FIXES/HISTORICAL_EVIDENCE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F058	FILE	F058	project-governance/current/p2/01-file-universe.tsv	row:F058	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	docs/soc_rate_limit.latest.json	INTERNAL_ONLY/REUSE_WITH_FIXES/HISTORICAL_EVIDENCE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F059	FILE	F059	project-governance/current/p2/01-file-universe.tsv	row:F059	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	docs/soc_rate_limit.md	INTERNAL_ONLY/REUSE_WITH_FIXES/HISTORICAL_EVIDENCE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F060	FILE	F060	project-governance/current/p2/01-file-universe.tsv	row:F060	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	docs/soc_rate_limit.openSections_blitz.json	INTERNAL_ONLY/REUSE_WITH_FIXES/HISTORICAL_EVIDENCE	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv;14-open-profile-join-and-error-evidence.md;15-poller-qps-latency-and-safety-model.md;16-shared-open-contract-review-options.md;17-p3-open-review-stop-gate.md;18-open-review-decision-001.md;19-open-cache-and-notification-latency-contract.md;20-p3-open-decision-gate.md;21b-open-round2-resumption-amendment-001.json;22b-open-round2-completion.json;23a-shared-open-final-contract.md;23b-shared-open-final-contract.json	P3-CATALOG-DATA|P3-SHARED-OPEN-CONTRACT	RESOLVED_P3_SHARED_OPEN_CONTRACT	MAPPED_P3_OPEN_FROZEN
P3T-FILE-F061	FILE	F061	project-governance/current/p2/01-file-universe.tsv	row:F061	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	docs/subscription_model.md	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F062	FILE	F062	project-governance/current/p2/01-file-universe.tsv	row:F062	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	docs/ui_flow_course_list.md	MIXED_SEE_02/SPLIT/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F063	FILE	F063	project-governance/current/p2/01-file-universe.tsv	row:F063	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/i18n/messages.json	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F064	FILE	F064	project-governance/current/p2/01-file-universe.tsv	row:F064	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/index.html	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv;06a-section-identity-summary.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F065	FILE	F065	project-governance/current/p2/01-file-universe.tsv	row:F065	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/package.json	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F066	FILE	F066	project-governance/current/p2/01-file-universe.tsv	row:F066	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/package-lock.json	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F067	FILE	F067	project-governance/current/p2/01-file-universe.tsv	row:F067	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/README.md	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F068	FILE	F068	project-governance/current/p2/01-file-universe.tsv	row:F068	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/api/admin.ts	EXCLUDED/REMOVE/HISTORICAL_EVIDENCE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F069	FILE	F069	project-governance/current/p2/01-file-universe.tsv	row:F069	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/api/client.ts	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F070	FILE	F070	project-governance/current/p2/01-file-universe.tsv	row:F070	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/api/fetchJobs.ts	REQUIRED/REWRITE/LOCAL_ONLY	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F071	FILE	F071	project-governance/current/p2/01-file-universe.tsv	row:F071	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/api/filters.ts	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F072	FILE	F072	project-governance/current/p2/01-file-universe.tsv	row:F072	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/api/notifications.ts	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F073	FILE	F073	project-governance/current/p2/01-file-universe.tsv	row:F073	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/api/subscriptions.ts	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F074	FILE	F074	project-governance/current/p2/01-file-universe.tsv	row:F074	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/api/types.ts	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F075	FILE	F075	project-governance/current/p2/01-file-universe.tsv	row:F075	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/App.css	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F076	FILE	F076	project-governance/current/p2/01-file-universe.tsv	row:F076	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/App.tsx	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F077	FILE	F077	project-governance/current/p2/01-file-universe.tsv	row:F077	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/CourseList.css	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F078	FILE	F078	project-governance/current/p2/01-file-universe.tsv	row:F078	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/CourseList.tsx	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F079	FILE	F079	project-governance/current/p2/01-file-universe.tsv	row:F079	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/DataFetchCard.css	REQUIRED/REWRITE/LOCAL_ONLY	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F080	FILE	F080	project-governance/current/p2/01-file-universe.tsv	row:F080	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/DataFetchCard.tsx	REQUIRED/REWRITE/LOCAL_ONLY	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F081	FILE	F081	project-governance/current/p2/01-file-universe.tsv	row:F081	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/FilterPanel.css	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F082	FILE	F082	project-governance/current/p2/01-file-universe.tsv	row:F082	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/FilterPanel.tsx	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F083	FILE	F083	project-governance/current/p2/01-file-universe.tsv	row:F083	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/LanguageSwitcher.css	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F084	FILE	F084	project-governance/current/p2/01-file-universe.tsv	row:F084	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/LanguageSwitcher.tsx	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F085	FILE	F085	project-governance/current/p2/01-file-universe.tsv	row:F085	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/LocalSoundToggle.css	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F086	FILE	F086	project-governance/current/p2/01-file-universe.tsv	row:F086	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/LocalSoundToggle.tsx	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F087	FILE	F087	project-governance/current/p2/01-file-universe.tsv	row:F087	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/MailSettingsPanel.css	EXCLUDED/REMOVE/HISTORICAL_EVIDENCE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F088	FILE	F088	project-governance/current/p2/01-file-universe.tsv	row:F088	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/MailSettingsPanel.tsx	EXCLUDED/REMOVE/HISTORICAL_EVIDENCE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F089	FILE	F089	project-governance/current/p2/01-file-universe.tsv	row:F089	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/SchedulePreview.css	FUTURE/DEFER/FUTURE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F090	FILE	F090	project-governance/current/p2/01-file-universe.tsv	row:F090	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/SchedulePreview.tsx	FUTURE/DEFER/FUTURE	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F091	FILE	F091	project-governance/current/p2/01-file-universe.tsv	row:F091	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/SubscribeButton.css	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F092	FILE	F092	project-governance/current/p2/01-file-universe.tsv	row:F092	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/SubscribeButton.tsx	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F093	FILE	F093	project-governance/current/p2/01-file-universe.tsv	row:F093	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/SubscriptionCenter.css	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F094	FILE	F094	project-governance/current/p2/01-file-universe.tsv	row:F094	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/SubscriptionCenter.tsx	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F095	FILE	F095	project-governance/current/p2/01-file-universe.tsv	row:F095	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/SubscriptionManager.css	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F096	FILE	F096	project-governance/current/p2/01-file-universe.tsv	row:F096	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/SubscriptionManager.tsx	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F097	FILE	F097	project-governance/current/p2/01-file-universe.tsv	row:F097	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/TagChip.css	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F098	FILE	F098	project-governance/current/p2/01-file-universe.tsv	row:F098	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/components/TagChip.tsx	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md;05b-meeting-raw-values.tsv	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F099	FILE	F099	project-governance/current/p2/01-file-universe.tsv	row:F099	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/data/fallbackDictionary.ts	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F100	FILE	F100	project-governance/current/p2/01-file-universe.tsv	row:F100	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/dev/ComponentPlayground.tsx	INTERNAL_ONLY/SPLIT/INTERNAL_TOOLING	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F101	FILE	F101	project-governance/current/p2/01-file-universe.tsv	row:F101	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/dev/mockData.ts	INTERNAL_ONLY/SPLIT/INTERNAL_TOOLING	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
P3T-FILE-F102	FILE	F102	project-governance/current/p2/01-file-universe.tsv	row:F102	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/hooks/useCourseQuery.ts	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F103	FILE	F103	project-governance/current/p2/01-file-universe.tsv	row:F103	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/hooks/useFiltersDictionary.ts	REQUIRED/REUSE_WITH_FIXES/BASELINE_SHARED	CATALOG_EVIDENCE_AND_PLAN	00-p3-charter-and-preflight.md;01a-catalog-request-manifest.json;02-catalog-request-ledger.tsv;03-catalog-evidence-register.tsv;04a-catalog-profile.json;04b-catalog-scope-summary.tsv;04c-catalog-field-profile.tsv;05b-meeting-raw-values.tsv;06b-filter-source-profile.tsv	P3-CATALOG-DATA	NOT_APPLICABLE	MAPPED_CATALOG
P3T-FILE-F104	FILE	F104	project-governance/current/p2/01-file-universe.tsv	row:F104	D8EEEA83EE427FEC534CD8B47D937F5CFE9B7FB3EB065FB7F4C1CCF57107B272	frontend/src/hooks/useLocalSoundNotifications.ts	MIXED_SEE_02/SPLIT/BASELINE_SHARED	LOCAL_IMPLEMENTATION_PLAN	00-p3-charter-and-preflight.md	P3-LOCAL-IMPLEMENTATION	NOT_APPLICABLE	MAPPED_P3_PLAN
